Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA
Date,,,,,,,,,,,,,,,
2015-01-29,63.51189041137695,169.7027587890625,13.680000305175781,63.57245862646364,169.9632045511327,13.732000350952148,63.41347139393825,166.9218374985978,13.100000381469727,63.54974698983186,168.3501099559598,13.404666900634766,1551300,173585400,53221500
2015-01-30,63.86018753051758,167.5687713623047,13.573332786560059,63.86018753051758,169.85399206739936,13.83133316040039,63.67848855168537,167.29992865450734,13.533332824707031,63.74662350270755,168.5097528889383,13.597332954406738,10474400,197729700,45105000
2015-02-02,63.784305572509766,169.6439666748047,14.062666893005371,63.86016586141581,169.73638416710813,14.130000114440918,63.65534250259259,166.23294202754022,13.553333282470703,63.685681987939766,168.07288212538438,13.597999572753906,6070500,163107000,62238000
2015-02-03,63.587066650390625,172.09718322753906,14.557332992553711,63.7160297252955,172.10559297416876,14.691332817077637,63.549133610586004,170.173235750488,14.084667205810547,63.67051470774537,170.55130257648872,14.214667320251465,1237200,124212900,72393000
2015-02-04,63.60983657836914,171.44187927246094,14.569999694824219,63.61742434536535,172.55088906872192,14.76533317565918,63.38983763764208,170.97979185735218,14.453332901000977,63.45811596506722,171.32425818677297,14.552666664123535,2945700,134306700,49581000
2015-02-05,63.47327423095703,173.17259216308594,14.732666969299316,63.54155254603276,173.32382659631858,15.031999588012695,63.42775921275278,172.038391602656,14.642666816711426,63.48844976220469,172.11400240940398,14.658666610717773,2128200,97953200,52843500
2015-02-06,63.063602447509766,172.69366455078125,14.490667343139648,63.28360128126984,174.11352692184977,14.893333435058594,63.048432708663505,172.16436340613285,14.433333396911621,63.25325601580973,173.54221551148223,14.800000190734863,2907700,125672000,48658500
2015-02-09,63.04088592529297,171.9207305908203,14.498666763305664,63.18502458298438,172.7692815821932,14.528667449951172,63.01054064010681,171.509050483465,14.13266658782959,63.16984904650563,172.0383516472456,14.358667373657227,1384600,87219000,52086000
2015-02-10,62.92707824707031,173.7523193359375,14.419333457946777,62.99535657015974,174.01276513367452,14.699999809265137,62.88915099003843,171.96278646540648,14.333333015441895,62.96501129187222,172.97098194272638,14.50333309173584,1447900,96164200,80857500
2015-02-11,62.92707824707031,173.85313415527344,14.186667442321777,63.00294433667413,174.29001800846677,14.315999984741211,62.88156322352404,172.92897205859057,13.8186674118042,62.96501129187222,173.58429142851156,14.147333145141602,1904000,91087800,146536500
2015-02-12,62.95746612548828,175.52503967285156,13.525333404541016,63.04091425030158,175.5838566289524,13.53933334350586,62.93470859831628,173.88674130648184,12.885333061218262,62.95746612548828,174.65968174549377,12.904666900634766,4662900,97545900,234744000
2015-02-13,62.813270568847656,176.2476043701172,13.584667205810547,62.987748628402315,176.29801158735305,13.732666969299316,62.813270568847656,175.39064321788808,13.394000053405762,62.987748628402315,175.65110187317313,13.526666641235352,1883000,93670400,92865000
2015-02-17,62.56296157836914,176.5248260498047,13.623332977294922,62.81330584381682,176.70126409905035,13.713333129882812,62.540204061105065,175.67627479516398,13.433333396911621,62.798130307126485,175.9283108373183,13.713333129882812,5281500,76968200,59694000
2015-02-18,62.73737716674805,176.54159545898438,13.630666732788086,62.8284129327841,176.61720625566969,13.744667053222656,62.57806891700919,175.87786650212016,13.506667137145996,62.65392916148974,176.1467219833145,13.611332893371582,3813000,80652900,40704000
2015-02-19,62.68431091308594,176.41558837890625,14.11400032043457,62.82086174776023,176.7852583054147,14.162667274475098,62.66155340526839,175.79388242953905,13.583333015441895,62.76775896692962,175.9367071157379,13.666666984558105,1322700,91462500,77311500
2015-02-20,62.69950866699219,177.4741973876953,14.473999977111816,62.873986813948925,177.549808197294,14.506667137145996,62.60847281568579,175.36540190859282,13.987333297729492,62.77536898252864,175.99551762805618,14.052000045776367,3145800,140896400,89731500
2015-02-23,62.82847213745117,177.44898986816406,13.822667121887207,62.88157493740407,177.44898986816406,14.546667098999023,62.77536933749827,176.83566801787842,13.755332946777344,62.813302389366534,177.22214462463737,14.37733268737793,3952700,74411100,127497000
2015-02-24,63.086387634277344,177.9530487060547,13.607333183288574,63.131902654381655,178.15469031743768,13.81933307647705,62.722250110134055,177.07088428338963,13.446666717529297,62.82845568222385,177.37334029059664,13.81933307647705,2542200,72472300,99054000
2015-02-25,63.14704132080078,177.80184936523438,13.583999633789062,63.162216845213344,178.31434397437303,13.809332847595215,63.02566606433401,177.45738304341043,13.505332946777344,63.07876882424449,177.82705296734477,13.662667274475098,4934600,73061700,58642500
2015-02-26,62.97261428833008,177.59178161621094,13.812666893005371,63.14709244596838,177.86903401359876,14.072667121887207,62.96502651998059,176.97845987968577,13.481332778930664,63.07123212578776,177.70940267997537,13.600000381469727,2187500,72697900,97093500
2015-02-27,63.02570724487305,176.98687744140625,13.555999755859375,63.04846475859474,177.7598177259541,13.903332710266113,62.91191388849406,176.93647024324324,13.520000457763672,62.98777419682321,177.49096224277133,13.793333053588867,4094400,108076000,58231500
2015-03-02,62.82199478149414,178.10433959960938,13.155332565307617,63.0880274724661,178.16314374257627,13.555999755859375,62.806789599679895,177.03733989974555,13.055333137512207,63.057622907915345,177.0877471136426,13.513333320617676,2476100,87491400,118831500
2015-03-03,62.74593734741211,177.3733367919922,13.303999900817871,62.86754971171772,178.15468680342147,13.349332809448242,62.73073217745315,176.49958213270352,13.021332740783691,62.80674063002831,177.66739586699202,13.120667457580566,2648100,110325800,66484500
2015-03-04,62.74593734741211,176.6256561279297,13.496000289916992,62.82954838496675,176.8441044768166,13.501333236694336,62.715532806567396,175.6426770171549,13.147333145141602,62.78393867416308,176.76848083772717,13.283332824707031,1425400,114497200,63330000
2015-03-05,62.78400802612305,176.81883239746094,13.375332832336426,62.844817174982964,177.10448170643852,13.746000289916992,62.70799948958795,176.30633789853817,13.34333324432373,62.76120604507048,176.95324730656378,13.523332595825195,1340800,76873000,73155000
2015-03-06,62.41911697387695,174.33201599121094,12.925333023071289,62.56353134307743,176.38199451956675,13.383333206176758,62.35070528398183,173.9959594015324,12.8100004196167,62.56353134307743,175.94511069719488,13.280667304992676,1580000,188128000,100686000
2015-03-09,62.4951286315918,175.05455017089844,12.725333213806152,62.55593773701986,175.4158103658263,12.965999603271484,62.46472407887776,174.37402724018335,12.550000190734863,62.540732561125104,174.53365860807696,12.959333419799805,1982300,89818900,101050500
2015-03-10,62.73835754394531,172.21481323242188,12.687999725341797,62.74596013168544,173.75229703629986,12.899999618530273,62.65474647602988,172.1728029563022,12.506667137145996,62.669945852434815,173.6682893037969,12.564000129699707,3766100,157121300,83695500
2015-03-11,62.80678176879883,171.81155395507812,12.916000366210938,62.85239150947711,172.65170825314698,13.078666687011719,62.71557388559628,171.72753339737636,12.734000205993652,62.738375856396914,172.47527020986814,12.743332862854004,4829700,110145700,74623500
2015-03-12,62.852386474609375,173.9959259033203,12.73799991607666,63.00440346715412,174.06312695252853,12.963333129882812,62.82198191628511,172.3996253603288,12.649999618530273,62.98920408753026,172.4500325571023,12.916666984558105,8421500,93993500,62239500
2015-03-13,62.791595458984375,172.92893981933594,12.578666687011719,62.91320792826226,174.69325594030138,12.783332824707031,62.76879348343716,171.87874707361757,12.48799991607666,62.791595458984375,173.71868681527386,12.596667289733887,2114500,162410900,81514500
2015-03-16,62.913204193115234,175.23931884765625,13.046667098999023,62.98921850586395,175.33173629833038,13.060667037963867,62.83719567944439,172.9540989943796,12.653332710266113,62.95121134948959,173.66823500592818,12.800000190734863,1203700,136099200,84432000
2015-03-17,62.96638870239258,174.71844482421875,12.982000350952148,62.96638870239258,175.10490851468333,13.247332572937012,62.890380215315,173.89508461112985,12.929332733154297,62.9207847699612,174.49159963736906,13.028667449951172,1471300,94510400,73411500
2015-03-18,63.35408020019531,176.81883239746094,13.380666732788086,63.35408020019532,177.49935514756262,13.392000198364258,62.91322257339755,173.5926310040497,12.87399959564209,63.034840870064336,174.23955323180914,12.997332572937012,5534300,228808500,72313500
2015-03-19,63.16404724121094,176.0122833251953,13.043333053588867,63.33126947650308,176.82723382488118,13.63933277130127,63.1260458780583,175.6174098740183,12.968667030334473,63.31607009105778,176.39875985050645,13.466667175292969,1208100,117917300,127128000
2015-03-20,63.33124923706055,177.5659637451172,13.20533275604248,63.338851826892935,178.08074604813032,13.265999794006348,63.20203420529443,176.78957308559868,13.041333198547363,63.20203420529443,176.97523312124025,13.16333293914795,1011200,177715100,64042500
2015-03-23,63.361637115478516,177.219970703125,13.308667182922363,63.3692397033093,178.15670534906286,13.366666793823242,63.255224082149056,177.219970703125,13.164667129516602,63.361637115478516,177.57440909929574,13.233332633972168,1572700,71784500,39474000
2015-03-24,63.46805191040039,176.22409057617188,13.447999954223633,63.50605905153384,177.5574479512043,13.586000442504883,63.338836909067524,176.15657669135453,13.316666603088379,63.39964601525083,177.09331091814005,13.438667297363281,2300500,77805300,54748500
2015-03-25,63.369258880615234,173.6417694091797,12.953332901000977,63.5440778601007,176.6713960736877,13.239333152770996,63.35405370035215,173.59958448960504,12.846667289733887,63.5440778601007,176.43510386544747,13.218000411987305,1559900,159521700,85956000
2015-03-26,63.16404724121094,173.228271484375,12.694000244140625,63.28566552108841,174.15655866084768,12.986000061035156,63.1032381012722,172.2577736327025,12.646666526794434,63.27806292882638,172.96666316303305,12.928000450134277,2342500,153067200,61920000
2015-03-27,63.22487258911133,173.62496948242188,12.333333015441895,63.30848372819147,173.8021822704361,12.619333267211914,63.18686541713663,172.91607969947086,12.09333324432373,63.22487258911133,173.11018706515367,12.604666709899902,6542300,118939000,129073500
2015-03-30,63.30086135864258,175.74313354492188,12.704667091369629,63.331265926907825,176.0469397170288,12.816666603088379,63.247654813947996,174.65450227310006,12.119999885559082,63.316066542314424,174.67137109374434,12.390000343322754,1634800,96180400,151342500
2015-03-31,63.369258880615234,174.20721435546875,12.584667205810547,63.422465413381744,175.61654632031926,12.917332649230957,63.27044260613661,174.1481477315376,12.560667037963867,63.316052347848725,174.90765669441254,12.902000427246094,1996000,126768700,75399000
2015-04-01,63.621490478515625,173.59115600585938,12.505999565124512,63.65196488638599,174.19876828627633,12.819999694824219,63.49959284703415,172.58690757358795,12.403332710266113,63.51483295716882,174.1734521810057,12.579999923706055,3132700,137303600,56919000
2015-04-02,63.53767395019531,174.21563720703125,12.733332633972168,63.65195150258083,174.67133994544722,12.881999969482422,63.51481960219776,173.33796936547157,12.666666984558105,63.644331449115725,173.5236293751492,12.682000160217285,791200,86900900,75156000
2015-04-06,63.59093475341797,175.38865661621094,13.539999961853027,63.6975921383761,175.91187323438007,13.850000381469727,63.52998601561574,173.17763116321552,13.166666984558105,63.68997209305293,173.3126460835124,13.199999809265137,1768800,114368200,186837000
2015-04-07,63.629032135009766,174.92449951171875,13.550000190734863,63.644272227758975,176.1734743932504,13.670666694641113,63.48428612824633,174.8907490022542,13.409333229064941,63.53761482808388,175.41396559918795,13.500666618347168,977400,81236300,65218500
2015-04-08,63.58333969116211,175.51528930664062,13.844667434692383,63.644288452912235,175.9625577506804,14.0600004196167,63.49191654853693,174.7557802559596,13.724666595458984,63.62904835627779,175.15241648021575,13.880000114440918,3470700,89351900,94546500
2015-04-09,63.44621658325195,176.29165649414062,14.005999565124512,63.598588508520706,176.52794873952502,14.024666786193848,63.38526781314445,174.84858691532614,13.7413330078125,63.598588508520706,175.34648751260312,13.895333290100098,1025400,85548900,57003000
2015-04-10,63.415714263916016,177.25369262695312,14.0600004196167,63.52237165842482,177.29589042665796,14.109999656677246,63.385239892286066,176.34228711352395,13.933333396911621,63.49951733280037,176.5448159489702,13.989999771118164,4290100,72722900,61015500
2015-04-13,63.430965423583984,176.45196533203125,13.985333442687988,63.49952841242044,177.75158530017384,14.199999809265137,63.3852509519666,176.40133312908318,13.936667442321777,63.46143980053122,177.11020972427423,14.029333114624023,6046400,74436600,56373000
2015-04-14,63.54523849487305,176.78953552246094,13.830666542053223,63.68236446307446,176.97519551865463,13.965999603271484,63.53761844806429,175.61650893394204,13.699999809265137,63.63665580700732,176.2494372272499,13.904666900634766,1398100,75099900,45390000
2015-04-15,63.60622024536133,177.5828094482422,13.85533332824707,63.674789083696155,178.09759168424347,13.97266674041748,63.5833659033818,177.17773891273694,13.773332595825195,63.65193474171662,177.26213450957394,13.830666542053223,1022400,99529300,29286000
2015-04-16,63.59093475341797,177.53221130371094,13.779999732971191,63.65949772415182,178.0469936384826,13.944666862487793,63.52236597029257,177.04274507745572,13.752667427062988,63.621409122319086,177.24528682254973,13.846667289733887,1289900,68934900,24886500
2015-04-17,63.697635650634766,175.4899139404297,13.78600025177002,63.7357300908816,176.57011052094984,13.791999816894531,63.53764946390999,174.69664175977545,13.566666603088379,63.57573809176131,176.32538391564282,13.666000366210938,1693900,191113200,37048500
2015-04-20,63.629032135009766,177.09332275390625,13.684666633605957,63.68236083484731,177.43087932359612,13.856666564941406,63.552849108440746,176.34224844093225,13.59000015258789,63.65189227413359,176.42663114487584,13.785332679748535,2463600,92189500,38389500
2015-04-21,63.55281448364258,176.8823699951172,13.96066665649414,63.62899746870564,177.94568491906762,14.050000190734863,63.507105855082585,176.57856389156572,13.620667457580566,63.59852892459177,177.7853410203933,13.720000267028809,1788000,72559800,51487500
2015-04-22,63.31669235229492,177.75157165527344,14.629332542419434,63.53762724118292,177.93723163647041,14.791999816894531,63.31669235229493,176.2916079052284,14.112667083740234,63.530007193319605,177.22834221873742,14.166666984558105,1501300,78264600,117945000
2015-04-23,63.438575744628906,178.19886779785156,14.573332786560059,63.51476458849299,178.85711224255627,14.76533317565918,63.33953838495542,177.22836994848225,14.476667404174805,63.377632806887455,177.34651605709695,14.5513334274292,5518000,102585900,66168000
2015-04-24,63.53767395019531,178.61236572265625,14.562000274658203,63.59862275312062,178.88242131857206,14.720000267028809,63.484345200735106,178.1566630007478,14.534000396728516,63.522433843265105,178.62081300812835,14.699999809265137,1597900,61327400,36417000
2015-04-27,63.49189758300781,177.8697509765625,15.436667442321777,63.56808641863418,179.3128204272497,15.916666984558105,63.44618893154567,177.6756436746185,14.800000190734863,63.56808641863418,179.18623990594747,14.837332725524902,1591400,79358100,175089000
2015-04-28,63.293819427490234,178.4351806640625,15.36533260345459,63.453805511260185,178.48581287690521,15.699999809265137,63.278579336240654,176.65454154297802,15.20199966430664,63.438565420010605,177.84445005262816,15.649999618530273,1217700,86863500,91281000
2015-04-29,63.09577178955078,177.70103454589844,15.49666690826416,63.17195484830105,178.30863413672554,15.664667129516602,63.019588730800514,176.88244588448322,15.175333023071289,63.10339183914425,177.53224328942792,15.33666706085205,1905200,125684900,59041500
2015-04-30,63.16436004638672,175.92041015625,15.069999694824219,63.16436004638672,177.51538980276987,15.526000022888184,62.905330592060274,175.21152029793421,15.011333465576172,62.99675377812783,177.11875349433146,15.359333038330078,4229900,161304900,58678500
2015-05-01,62.97273635864258,177.82752990722656,15.0686674118042,63.07196402854364,177.8697277011256,15.451333045959473,62.91167048936724,176.61230555390358,14.694000244140625,63.018532848818175,176.71356995769423,15.329333305358887,7173200,103399700,79225500
2015-05-04,62.88116455078125,178.3338623046875,15.36733341217041,63.04909285160226,178.92459273746664,15.648667335510254,62.8659009886904,178.14820232910583,15.140666961669922,63.02619459668382,178.2579011314349,15.211999893188477,1190000,70927200,66519000
2015-05-05,62.781890869140625,176.29165649414062,15.529999732971191,62.911651434376836,178.45206297288033,15.966667175292969,62.697926780208945,176.14819426494023,15.275333404541016,62.911651434376836,178.0891773179933,15.850666999816895,4175700,113326200,86953500
2015-05-06,62.60636901855469,175.5658416748047,15.362000465393066,62.7437643610384,177.1608202573704,15.631333351135254,62.552937820009014,174.4856452208426,15.213333129882812,62.7437643610384,176.84857979274372,15.606666564941406,3938900,135060200,79063500
2015-05-07,62.73611831665039,176.26629638671875,15.786666870117188,62.781914810418975,176.696695843842,15.831999778747559,62.65215419569981,175.1270332473558,14.683333396911621,62.66741775243524,175.46458983450964,14.733332633972168,3602900,88244900,141838500
2015-05-08,62.90401077270508,178.58706665039062,15.77400016784668,63.0108730797464,178.78960836664203,15.894000053405762,62.85820848143096,177.87818995895188,15.579999923706055,62.95744192622574,177.9625855599635,15.732666969299316,1735900,155877300,70023000
2015-05-11,62.57581329345703,177.73471069335938,15.965999603271484,62.835334475319776,178.81490732251697,16.191999435424805,62.53001098452268,177.6587623859091,15.687333106994629,62.781903301197374,178.54486460370734,15.752667427062988,929200,75708100,85084500
2015-05-12,62.499488830566406,177.20303344726562,16.31599998474121,62.613985887304466,177.75157900601687,16.42333221435547,62.40026115395994,176.05532300556652,15.879332542419434,62.47659058393124,176.89079295550292,16.007333755493164,2139600,119727600,95451000
2015-05-13,62.46892547607422,177.23681640625,16.211999893188477,62.713188850743556,178.2494991720676,16.553333282470703,62.438398377799935,177.00052419012457,16.149999618530273,62.67502124256163,177.6165708338116,16.507333755493164,2372000,94667900,81603000
2015-05-14,62.5910758972168,179.08502197265625,16.273332595825195,62.63687238189471,179.17785200469322,16.326000213623047,62.51474648156656,177.98794328775486,16.083332061767578,62.55290827761112,178.26643338386577,16.321332931518555,1485300,95934000,43438500
2015-05-15,62.84294891357422,179.2791290283203,16.589332580566406,62.87348183517113,179.42259129208736,16.626667022705078,62.69791899187873,178.78966272295725,16.166667938232422,62.71318836445685,179.2791290283203,16.261999130249023,1402700,76510100,67914000
2015-05-18,62.613956451416016,179.83602905273438,16.583332061767578,62.78951929902091,180.08919006590483,16.65999984741211,62.606321764939416,179.04275687290976,16.399999618530273,62.78951929902091,179.11027076874154,16.46666717529297,3747700,74549700,50298000
2015-05-19,62.47658157348633,179.7769317626953,16.47599983215332,62.568180370378734,180.23264729519303,16.733333587646484,62.40788684348806,179.49000739154206,16.40999984741211,62.438419775785526,179.95415733132393,16.562000274658203,4856500,72114600,55113000
2015-05-20,62.47658157348633,179.650390625,16.290000915527344,62.56054568141402,180.40989950960633,16.516000747680664,62.4231503978561,179.32970280054107,16.091333389282227,62.49947981681908,179.8782355642056,16.475332260131836,4097400,76857500,56334000
2015-05-21,62.67501449584961,180.17356872558594,16.374666213989258,62.71318209992295,180.38454480137702,16.441333770751953,62.552882821661925,179.33809882974845,16.157333374023438,62.59105042573527,179.50688999194753,16.20199966430664,2314100,64764600,29559000
2015-05-22,62.63686752319336,179.7432098388672,16.51533317565918,62.65976576375611,180.20734697549716,16.573333740234375,62.52237632037957,179.6756959389851,16.333999633789062,62.63686752319336,179.78539475895374,16.358667373657227,816600,57433500,33346500
2015-05-26,62.789573669433594,177.81069946289062,16.497333526611328,62.82773548774251,179.67573432431465,16.799999237060547,62.61401066980612,177.38874715620273,16.433332443237305,62.63690892550437,179.245334730237,16.511999130249023,1178300,124308600,52480500
2015-05-27,62.820091247558594,179.4984588623047,16.495332717895508,62.850618365310616,179.73475105830008,16.633333206176758,62.69795948229811,177.86128230650874,16.3700008392334,62.804821865119486,178.27480008798017,16.567333221435547,2564500,93214000,51123000
2015-05-28,62.82769775390625,179.29592895507812,16.76333236694336,62.88112892629999,179.4056277673595,16.786666870117188,62.781901270014764,178.59548677946535,16.336666107177734,62.842967130910765,179.1862172658379,16.468666076660156,1073300,74974600,54709500
2015-05-29,62.850582122802734,178.1819610595703,16.719999313354492,62.942180893928075,179.2705919875862,16.857999801635742,62.81242033583698,177.91191836796008,16.6286678314209,62.911647970219626,179.22840707233584,16.733333587646484,2494300,124919600,56839500
2015-06-01,62.64102554321289,178.54489135742188,16.6299991607666,62.86283206847117,179.1946885878099,16.773332595825195,62.610430936074714,177.74317173544972,16.49799919128418,62.86283206847117,178.85713191947747,16.76066780090332,1362800,93338800,37576500
2015-06-02,62.46512985229492,178.36770629882812,16.55666732788086,62.58750832363796,179.06814877801781,16.626667022705078,62.41159072991401,177.44785322302266,16.420000076293945,62.56456381909282,178.08078177780035,16.594667434692383,1510000,91531000,32022000
2015-06-03,62.189815521240234,178.84022521972656,16.599332809448242,62.35808308661699,179.47315354208274,16.71466636657715,62.12098197285681,178.34232469661004,16.46733283996582,62.350432969464514,178.9077391193464,16.546667098999023,1390000,87820900,26722500
2015-06-04,62.342750549316406,177.3296661376953,16.39466667175293,62.41923416806327,178.7896173948003,16.6200008392334,62.25861681809703,177.00897829001065,16.380666732788086,62.27391120771598,178.12293847020274,16.5,1111300,151882800,36804000
2015-06-05,62.097991943359375,177.02584838867188,16.609333038330078,62.22036455146055,177.70940896493315,16.64666748046875,62.0291526101006,176.35915663079095,16.3786678314209,62.15917532974728,177.17774501585856,16.399999618530273,4115300,121704700,45330000
2015-06-08,62.1744499206543,175.9371795654297,17.086000442504883,62.21268879196663,177.0680212084471,17.25,62.12856094095032,175.86123126255086,16.687332153320312,62.159149703871,176.91611172573064,16.72333335876465,4954500,89063300,75255000
2015-06-09,61.99092483520508,175.9119110107422,17.066667556762695,62.105647352325335,176.46045672603438,17.182666778564453,61.9603302188642,175.27054815148355,16.94266700744629,62.105647352325335,175.9119110107422,17.02666664123535,2883300,105034700,39166500
2015-06-10,61.86090850830078,178.0216522216797,16.713333129882812,61.952692375500924,178.40985395868086,16.933332443237305,61.82266960679639,176.62921494338048,16.566667556762695,61.891503130700826,176.68828156253412,16.793333053588867,1222800,134551300,51817500
2015-06-11,62.151519775390625,178.59548950195312,16.76066780090332,62.15916405022362,178.98367830879025,16.95800018310547,61.90676876827591,178.23260391960466,16.69533348083496,61.95265775857108,178.4688961177557,16.884000778198242,1815900,73876400,30661500
2015-06-12,62.10566329956055,177.22837829589844,16.71266746520996,62.273930814979174,178.46891893326188,16.8973331451416,62.04447988649479,176.9498882674127,16.680667877197266,62.082718790244904,177.7600422481858,16.680667877197266,1785100,135382400,21334500
2015-06-15,62.113285064697266,176.46884155273438,16.691999435424805,62.28155250331527,176.75576594518145,16.75200080871582,62.09799067724346,175.3548816145865,16.400667190551758,62.243307781692906,176.07220547266283,16.64666748046875,2082900,124384200,32793000
2015-06-16,62.27388000488281,177.43092346191406,16.874666213989258,62.27388000488281,177.51531906380993,16.895999908447266,62.128562952673875,176.1397505900651,16.606666564941406,62.21269080641424,176.3169633263011,16.67533302307129,2250700,85308200,29770500
2015-06-17,62.29690170288086,177.71780395507812,17.360666275024414,62.31220193912186,178.33386336725056,17.624000549316406,62.02920592196714,176.679805268656,16.801332473754883,62.243362546698116,177.71780395507812,16.81133270263672,865700,126708600,82693500
2015-06-18,62.2509651184082,179.5659942626953,17.459333419799805,62.28920984446954,180.03857871128284,17.56399917602539,62.10564216176622,177.75160478109098,17.334667205810547,62.23567072917922,178.32545364667283,17.46666717529297,1210300,165867900,41740500
2015-06-19,62.426883697509766,178.76882934570312,17.500667572021484,62.44982819938693,179.39636085395412,17.586666107177734,62.342749967076145,178.38722776808328,17.34000015258789,62.373344581354374,179.32004312634902,17.49333381652832,1176700,130478700,36945000
2015-06-22,62.128604888916016,179.6846923828125,17.319332122802734,62.327461165180345,180.27829631256904,17.626667022705078,62.11330466130979,179.47269005507124,17.04599952697754,62.27392203921271,179.70165619211846,17.476667404174805,1020000,70696000,68416500
2015-06-23,61.98322677612305,179.81192016601562,17.844667434692383,62.12854963249834,180.1511317137006,17.866666793823242,61.95263218344815,179.41336762433167,17.238000869750977,61.98322677612305,179.89672628783623,17.35466766357422,1096000,68476800,58062000
